ID	Icd1	Icd2	DiagnosisText	Comments	YearStart	YearEnd	DateIn	UserIn	DateOut	UserOut
1109	BD10&XT8W		Chronic congestive cardiac failure		2023	9999	13/10/2023	PH		
1110	BD10&XT8W		Chronic congestive heart failure		2023	9999	13/10/2023	PH		
1111	BD11Z		Impaired left ventricular function		2023	9999	13/10/2023	PH		
1112	BD11Z		Left heart failure		2023	9999	13/11/2023	PH		
1113	BD11Z		Left ventricular cardiac failure		2023	9999	13/10/2023	PH		
1114	BD11Z		Left ventricular dysfunction		2023	9999	13/10/2023	MF		
1115	BD11Z		Left ventricular failure		2023	9999	13/10/2023	PH		
1116	BD11Z		Left ventricular heart failure		2023	9999	13/10/2023	PH		
1117	BD11Z		Left ventricular impairment		2023	9999	13/10/2023	ET		
1118	BD11Z		Left ventricular systolic dysfunction		2023	9999	13/10/2023	MF		
1119	BD11Z		LVF		2023	9999	13/10/2023	PH		
1120	BD11Z&XS25		Severe left ventricular dysfunction		2023	9999	13/10/2023	MF		
1121	BD11Z&XS25		Severe left ventricular failure		2023	9999	13/10/2023	ET		
1122	BD11Z&XS25		Severe left ventricular impairment		2023	9999	25/10/2023	ET		
1123	BD11Z&XS25		Severe left ventricular systolic dysfunction		2023	9999	13/10/2023	MF		
1124	BD11Z&XT5R		Acute left ventricular failure		2023	9999	13/10/2023	PH		
1125	BD11Z&XT5R		Acute left ventricular heart failure		2023	9999	13/10/2023	PH		
1126	BD12		Heart failure with preserved ejection fraction		2023	9999	13/10/2023	MF		
1127	BD12		Heart failure with reduced ejection fraction		2023	9999	13/10/2023	MF		
1128	BD13		Decompensated right heart failure		2023	9999	05/12/2023	PH		
1129	BD13		Right heart failure		2023	9999	13/10/2023	PH		
1130	BD13		Right ventricular failure		2023	9999	13/10/2023	MF		
1131	BD13&XT5R		Acute right ventricular failure		2023	9999	09/11/2023	PH		
1132	BD14		Biventricular cardiac failure		2023	9999	13/10/2023	PH		
1133	BD14		Biventricular failure		2023	9999	13/10/2023	PH		
1134	BD14		Biventricular heart failure		2023	9999	13/10/2023	PH		
1135	BD14&XT5R		Acute biventricular heart failure		2023	9999	13/10/2023	PH		
1136	BD1Y		Valvular heart failure		2023	9999	17/10/2023	PH		
1137	BD1Z	BA6Z	Ischaemic heart failure		2023	9999	13/10/2023	PH		
1138	BD1Z	GB6Z	Cardiac and renal failure		2023	9999	13/10/2023	PH		
1139	BD1Z		Acute myocardial insufficiency		2023	9999	13/10/2023	PH		
1140	BD1Z		Cardiac failure		2023	9999	13/10/2023	PH		
1141	BD1Z		Decompensated cardiac failure		2023	9999	13/10/2023	PH		
1142	BD1Z		Decompensated heart failure		2023	9999	13/10/2023	PH		
1143	BD1Z		Diastolic heart failure		2023	9999	13/10/2023	PH		
1144	BD1Z		Heart failure		2023	9999	13/10/2023	PH		
1145	BD1Z		Myocardial insufficiency		2023	9999	06/12/2023	PH		
1146	BD1Z		Ventricular failure		2023	9999	13/10/2023	PH		
1147	BD1Z&XS9F		Advanced heart failure		2023	9999	13/10/2023	PH		
1148	BD1Z&XS9F		End stage cardiac failure		2023	9999	13/10/2023	PH		
1149	BD1Z&XS9F		End stage heart failure		2023	9999	13/10/2023	PH		
1150	BD1Z&XS9T		Severe cardiac failure		2023	9999	13/10/2023	PH		
1151	BD1Z&XS9T		Severe heart failure		2023	9999	13/10/2023	PH		
1152	BD1Z&XT5R		Acute cardiac failure		2023	9999	13/10/2023	PH		
1153	BD1Z&XT5R		Acute heart failure		2023	9999	13/10/2023	PH		
1154	BD1Z&XT5R		Acute ventricular failure		2023	9999	13/10/2023	PH		
1155	BD1Z&XT8W		Chronic cardiac failure		2023	9999	13/10/2023	PH		
1156	BD1Z&XT8W		Chronic heart failure		2023	9999	13/10/2023	PH		
1157	BD3010		Saddle pulmonary embolism		2023	9999	13/10/2023	PH		
1158	BD400		Critical limb ischaemia		2023	9999	13/10/2023	PH		
1159	BD400		Critical lower limb ischaemia		2023	9999	13/10/2023	PH		
1160	BD401		Aortic atheroma		2023	9999	13/10/2023	PH		
1161	BD401		Aortic atherosclerosis		2023	9999	13/10/2023	PH		
1162	BD401		Calcified aortic stenosis		2023	9999	13/10/2023	PH		
1163	BD40Z		Arteriosclerosis		2023	9999	13/10/2023	PH		
1164	BD40Z		Atheroma		2023	9999	13/10/2023	PH		
1165	BD40Z		Atherosclerosis		2023	9999	13/10/2023	PH		
1166	BD40Z		Atherosclerosis disease		2023	9999	26/10/2023	ET		
1167	BD40Z		Generalised atheroma		2023	9999	26/10/2023	PH		
1168	BD40Z		Generalised atherosclerosis		2023	9999	13/10/2023	PH		
1169	BD40Z&XS25		Severe atheroma		2023	9999	04/12/2023	MN		
1170	BD40Z&XS25		Severe atherosclerosis		2023	9999	13/10/2023	PH		
1171	BD40Z&XS25		Severe generalised atheroma		2023	9999	04/12/2023	MN		
1172	BD40Z&XS25		Severe generalised atherosclerosis		2023	9999	13/10/2023	PH		
1173	BD420		Raynaud's disease		2023	9999	13/10/2023	PH		
1174	BD4Z		Ischaemia limb		2023	9999	26/10/2023	ET		
1175	BD4Z		Ischaemic limb		2023	9999	26/10/2023	PH		
1176	BD4Z		Limb ischaemia		2023	9999	26/10/2023	ET		
1177	BD4Z		Peripheral arterial disease		2023	9999	13/10/2023	PH		
1178	BD4Z		Peripheral artery disease		2023	9999	13/10/2023	PH		
1179	BD4Z		Peripheral vascular disease		2023	9999	13/10/2023	PH		
1180	BD4Z		PVD		2023	9999	13/10/2023	PH		
1181	BD4Z&XA8DW5		Ischaemia leg		2023	9999	13/10/2023	PH		
1182	BD4Z&XA8DW5		Ischaemia lower limb		2023	9999	26/10/2023	ET		
1183	BD4Z&XA8DW5		Ischaemic foot		2023	9999	13/10/2023	PH		
1184	BD4Z&XA8DW5		Ischaemic leg		2023	9999	13/10/2023	PH		
1185	BD4Z&XA8DW5		Leg ischaemia		2023	9999	13/10/2023	PH		
1186	BD4Z&XA8DW5		Lower limb ischaemia		2023	9999	13/10/2023	PH		
1187	BD4Z&XA8DW5&XK8G		Ischaemic left foot		2023	9999	13/10/2023	PH		
1188	BD4Z&XA8DW5&XK8G		Ischaemic left leg		2023	9999	13/11/2023	PH		
1189	BD4Z&XA8DW5&XK8G		Left leg ischaemia		2023	9999	09/11/2023	PH		
1190	BD4Z&XA8DW5&XK9K		Ischaemic right foot		2023	9999	05/12/2023	PH		
1191	BD4Z&XA8DW5&XK9K		Ischaemic right leg		2023	9999	13/10/2023	PH		
1192	BD4Z&XA8DW5&XT5R		Acute lower limb ischaemia		2023	9999	04/12/2023	PH		
1193	BD4Z&XS25		Severe peripheral vascular disease		2023	9999	13/10/2023	PH		
1194	BD4Z&XT5R		Acute limb ischaemia		2023	9999	13/10/2023	ET		
1195	BD5012		Type A aortic dissection		2023	9999	13/10/2023	MF		
1196	BD501Z		Dissection ascending aorta		2023	9999	14/12/2023	PH		
1197	BD501Z		Dissection of ascending aorta		2023	9999	13/10/2023	PH	14/12/2023	PH
1198	BD5031		Rupture of thoracic aortic aneurysm		2023	9999	21/11/2023	PH	14/12/2023	PH
1199	BD5031		Rupture thoracic aortic aneurysm		2023	9999	14/12/2023	PH		
1200	BD5031		Ruptured thoracic aortic aneurysm		2023	9999	13/10/2023	PH		
1201	BD503Y&XA01A6		Ascending aortic aneurysm		2023	9999	18/10/2023	PH		
1202	BD503Z		Dissecting thoracic aorta		2023	9999	13/10/2023	PH		
1203	BD503Z		Dissection of the thoracic aorta		2023	9999	13/10/2023	PH	14/12/2023	PH
1204	BD503Z		Dissection of thoracic aorta		2023	9999	13/10/2023	PH	14/12/2023	PH
1205	BD503Z		Dissection thoracic aorta		2023	9999	14/12/2023	PH		
1206	BD503Z		Thoracic aortic aneurysm		2023	9999	13/10/2023	PH		
1207	BD503Z		Thoracic aortic dissection		2023	9999	13/10/2023	PH		
1208	BD5041	BD40Z	Ruptured atheromatous abdominal aortic aneurysm		2023	9999	17/10/2023	PH		
1209	BD5041	BD40Z	Ruptured atherosclerosis abdominal aortic aneurysm		2023	9999	13/10/2023	ET		
1210	BD5041		Abdominal aortic aneurysm rupture		2023	9999	13/10/2023	PH		
1211	BD5041		Rupture abdominal aortic aneurysm		2023	9999	21/11/2023	PH		
1212	BD5041		Rupture of abdominal aortic aneurysm		2023	9999	13/10/2023	MF	14/12/2023	PH
1213	BD5041		Ruptured abdominal aneurysm		2023	9999	13/10/2023	PH		
1214	BD5041		Ruptured abdominal aorta aneurysm		2023	9999	21/11/2023	PH		
1215	BD5041		Ruptured abdominal aortic aneurism		2023	9999	21/11/2023	PH	14/12/2023	PH
1216	BD5041		Ruptured abdominal aortic aneurysm		2023	9999	13/10/2023	PH		
1217	BD5041		Ruptured aortic abdominal aneurysm		2023	9999	21/11/2023	PH		
1218	BD5041&XA2LN9		Ruptured infrarenal abdominal aortic aneurysm		2023	9999	13/10/2023	PH		
1219	BD504Z		AAA		2023	9999	13/10/2023	PH		
1220	BD504Z		Abdominal aortic aneurysm		2023	9999	13/10/2023	PH		
1221	BD504Z		Aortic abdominal aneurysm		2023	9999	21/11/2023	PH		
1222	BD504Z		Leaking abdominal aortic aneurysm		2023	9999	13/10/2023	PH		
1223	BD50Z		Aortic aneurysm		2023	9999	13/10/2023	PH		
1224	BD50Z		Aortic dissection		2023	9999	13/10/2023	PH		
1225	BD50Z		Dissecting aortic aneurysm		2023	9999	13/10/2023	PH		
1226	BD50Z		Dissection aorta		2023	9999	14/12/2023	PH		
1227	BD50Z		Dissection of aorta		2023	9999	01/12/2023	PH	14/12/2023	PH
1228	BD50Z		Ruptured aortic aneurysm		2023	9999	13/10/2023	MF		
1229	BD50Z		Ruptured aortic dissection		2023	9999	13/10/2023	PH		
1230	BD50Z		Ruptured dissecting aortic aneurysm		2023	9999	13/10/2023	PH		
1231	BD523		Aorto-duodenal fistula		2023	9999	13/10/2023	PH		
1232	BD523		Aortoenteric fistula		2023	9999	13/10/2023	PH		
1233	BD523		Aorto-oesophageal fistula		2023	9999	13/10/2023	PH		
1234	BD54		Diabetic foot		2023	9999	07/12/2023	PH		
1235	BD54		Diabetic foot ulcer		2023	9999	13/10/2023	PH		
1236	BD55		Carotid artery stenosis		2023	9999	13/10/2023	PH		
1237	BD55		Cerebral arteriosclerosis		2023	9999	06/12/2023	MN		
1238	BD55		Cerebral atherosclerosis		2023	9999	13/10/2023	PH		
1239	BD56&XA13S2		Cerebral artery occlusion		2023	9999	12/12/2023	MN		
1240	BD56&XA9AD7		Carotid artery thrombosis		2023	9999	06/12/2023	MN		
1241	BD5Y&XA13S2		Cerebral artery thrombosis		2023	9999	05/12/2023	PH		
1242	BD711&XA7UV5		Inferior vena cava thrombosis		2023	9999	13/10/2023	PH		
1243	BD714		Deep leg vein thrombosis		2023	9999	17/10/2023	PH		
1244	BD714		Deep vein phlebothrombosis		2023	9999	13/10/2023	MF		
1245	BD714		Deep vein thrombosis leg		2023	9999	14/12/2023	PH		
1246	BD714		Deep vein thrombosis of leg		2023	9999	13/10/2023	PH	14/12/2023	PH
1247	BD714		Deep vein thrombosis of the leg		2023	9999	13/10/2023	PH	14/12/2023	PH
1248	BD714		DVT		2023	9999	13/10/2023	PH	20/12/2023	PH
1249	BD714&XK8G		Deep vein thrombosis left leg		2023	9999	13/10/2023	PH		
1250	BD714&XK8G		Deep vein thrombosis of left leg		2023	9999	13/10/2023	PH	14/12/2023	PH
1251	BD714&XK8G		Deep venous thrombosis left lower leg		2023	9999	14/12/2023	PH		
1252	BD714&XK8G		Deep venous thrombosis of the left lower leg		2023	9999	13/10/2023	PH	14/12/2023	PH
1253	BD714&XK9K		Deep vein thrombosis of right leg		2023	9999	13/10/2023	PH	14/12/2023	PH
1254	BD714&XK9K		Deep vein thrombosis right calf veins		2023	9999	13/10/2023	PH		
1255	BD714&XK9K		Deep vein thrombosis right leg		2023	9999	13/10/2023	PH		
1256	BD714&XK9K		Right leg deep vein thrombosis		2023	9999	19/12/2023	PH		
1257	BD71Z		Deep vein thromboses		2023	9999	01/12/2023	PH		
1258	BD71Z		Deep vein thrombosis		2023	9999	13/10/2023	PH		
1259	BD71Z		Deep vein thrombus		2023	9999	19/12/2023	PH		
1260	BD71Z		Deep venous thrombosis		2023	9999	13/10/2023	PH		
1261	BD71Z		DVT		2023	9999	20/12/2023	PH		
1262	BD71Z&XK8G		Left deep venous thrombosis		2023	9999	05/12/2023	PH		
1263	BD71Z&XK9K		Right deep venous thrombosis		2023	9999	20/12/2023	PH		
1264	BD72		Venous thromboembolism		2023	9999	13/10/2023	PH		
1265	BD72		Venous thrombosis		2023	9999	05/12/2023	MF		
1266	BD741Z		Variceal haemorrhage		2023	9999	13/10/2023	PH		
1267	BD743Z	1H0Z	Infected leg ulcer		2023	9999	13/10/2023	ET		
1268	BD743Z		Infected leg ulcers		2023	9999	13/10/2023	MF		
1269	BD743Z		Leg ulcer		2023	9999	13/10/2023	PH		
1270	BD743Z		Leg ulcers		2023	9999	13/10/2023	PH		
1271	BD743Z&XT8W		Chronic leg ulcer		2023	9999	13/10/2023	PH		
1272	BD743Z&XT8W		Chronic leg ulcers		2023	9999	13/10/2023	PH		
1273	BD74Z		Venous insufficiency		2023	9999	13/10/2023	PH		
1274	BD93Z		Lymphoedema		2023	9999	13/10/2023	PH		
1275	BD93Z&XT8W		Chronic lymphoedema		2023	9999	01/12/2023	PH		
1276	BE2Y		Cardiac dysfunction		2023	9999	05/12/2023	MN		
1277	BE2Y		Cardiovascular accident		2023	9999	13/10/2023	PH		
1278	BE2Z		Cardiovascular disease		2023	9999	13/10/2023	PH		
1279	BE2Z		Vascular disease		2023	9999	13/10/2023	PH		
1280	BE2Z		Vascular heart disease		2023	9999	13/10/2023	MF		
1281	CA03Z		Tonsillitis		2023	9999	13/10/2023	PH		
1282	CA070		Upper respiratory tract infection		2023	9999	13/10/2023	PH		
1283	CA0H0		Vocal cord palsy		2023	9999	13/10/2023	PH		
1284	CA0Y		Tracheomalacia		2023	9999	13/10/2023	PH		
1285	CA2011		Purulent bronchitis		2023	9999	13/10/2023	PH		
1286	CA201Z		Chronic bronchitis		2023	9999	13/10/2023	PH		
1287	CA20Z		Bronchitis		2023	9999	13/10/2023	PH		
1288	CA21Y		Bullous emphysema		2023	9999	13/10/2023	PH		
1289	CA21Y		Chronic emphysema		2023	9999	13/10/2023	PH		
1290	CA21Y		Severe bullous emphysema		2023	9999	13/10/2023	PH		
1291	CA21Z		Emphysema		2023	9999	13/10/2023	PH		
1292	CA21Z		Emphysema lung		2023	9999	13/10/2023	PH		
1293	CA21Z		Lung emphysema		2023	9999	13/10/2023	PH		
1294	CA21Z		Pulmonary emphysema		2023	9999	13/10/2023	PH		
1295	CA21Z&XS25		Severe emphysema		2023	9999	13/10/2023	PH		
1296	CA21Z&XS25		Severe pulmonary emphysema		2023	9999	13/10/2023	PH		
1297	CA220		Acute exacerbation COPD		2023	9999	14/12/2023	PH		
1298	CA220		Acute exacerbation of COPD		2023	9999	13/10/2023	PH	14/12/2023	PH
1299	CA220		Exacerbation COPD		2023	9999	13/10/2023	PH		
1300	CA220		Exacerbation of COPD		2023	9999	13/10/2023	PH	14/12/2023	PH
1301	CA221		Infective exacerbation COPD		2023	9999	13/10/2023	PH		
1302	CA221		Infective exacerbation of COPD		2023	9999	13/10/2023	PH	14/12/2023	PH
1303	CA22Z		Chronic obstructive airway disease		2023	9999	13/10/2023	PH		
1304	CA22Z		Chronic obstructive lung disease		2023	9999	13/10/2023	PH		
1305	CA22Z		Chronic obstructive pulmonary disorder		2023	9999	13/10/2023	PH		
1306	CA22Z		COPD		2023	9999	13/10/2023	PH		
1307	CA22Z		COPD (non industrial)		2023	9999	26/10/2023	PH		
1308	CA22Z		COPD (non occupational)		2023	9999	13/10/2023	PH		
1309	CA22Z&XS50		Advanced COPD		2023	9999	13/10/2023	PH		
1310	CA22Z&XS50		End stage chronic obstructive airway disease		2023	9999	13/10/2023	PH		
1311	CA22Z&XS50		End stage COPD		2023	9999	13/10/2023	PH		
1312	CA22Z&XS50		Very severe COPD		2023	9999	18/10/2023	PH		
1313	CA22Z&XS8K	CB02Y	Severe eosinophilic COPD		2023	9999	13/10/2023	PH		
1314	CA22Z&XS8K		Severe chronic obstructive airway disease		2023	9999	13/10/2023	PH		
1315	CA22Z&XS8K		Severe COPD		2023	9999	13/10/2023	PH		
1316	CA2330		Exacerbation asthma		2023	9999	13/10/2023	PH		
1317	CA2330		Exacerbation of asthma		2023	9999	13/10/2023	PH	14/12/2023	PH
1318	CA2331		Status asthmaticus		2023	9999	06/12/2023	MN		
1319	CA2332		Bronchial asthma		2023	9999	13/10/2023	PH		
1320	CA233Z		Asthma		2023	9999	13/10/2023	PH		
1321	CA233Z&XS25		Severe asthma		2023	9999	13/10/2023	PH		
1322	CA233Z&XT5R		Acute asthma		2023	9999	19/10/2023	PH		
1323	CA24		Bronchiectasis		2023	9999	13/10/2023	PH		
1324	CA24		Infective exacerbation bronchiectasis		2023	9999	14/12/2023	PH		
1325	CA24		Infective exacerbation of bronchiectasis		2023	9999	13/10/2023	MF	14/12/2023	PH
1326	CA24&XS25		Severe bronchiectasis		2023	9999	13/10/2023	PH		
1327	CA25Z		Cystic Fibrosis		2023	9999	13/10/2023	PH		
1328	CA27Z		Tracheobronchitis		2023	9999	13/10/2023	PH		
1329	CA2Z		Chest Infection		2023	9999	13/10/2023	PH		
1330	CA2Z		Chest sepsis		2023	9999	13/10/2023	MF		
1331	CA2Z&XA07R2		Lower respiratory chest infection		2023	9999	13/10/2023	PH		
1332	CA2Z&XS25		Severe chest Infection		2023	9999	13/10/2023	PH		
1333	CA4001		E coli pneumonia		2023	9999	13/10/2023	PH		
1334	CA4002		Haemophilus influenzae pneumonia		2023	9999	13/10/2023	PH		
1335	CA4003		Klebsiella pneumonia		2023	9999	13/10/2023	PH		
1336	CA4005		Pseudomonas pneumonia		2023	9999	13/10/2023	PH		
1337	CA4006&XN6BM		Staphylococcus aureus pneumonia		2023	9999	13/10/2023	PH		
1338	CA4007		Pneumococcal pneumonia		2023	9999	13/10/2023	PH		
1339	CA4007		Streptococcus pneumonia		2023	9999	18/12/2023	PH		
1340	CA400Y		Streptococcal pneumonia		2023	9999	13/10/2023	PH		
1341	CA400Z		Bacterial pneumonia		2023	9999	13/10/2023	PH		
1342	CA4012		Parainfluenza pneumonia		2023	9999	13/10/2023	PH		
1343	CA401Z		Viral pneumonia		2023	9999	13/10/2023	PH		
1344	CA4020		Pneumocystis jirovecii pneumonia		2023	9999	13/10/2023	PH		
1345	CA4020		Pneumocystis pneumonia		2023	9999	13/10/2023	PH		
1346	CA402Z		Fungal pneumonia		2023	9999	17/10/2023	PH		
1347	CA40Z		Acute pneumonia		2023	9999	13/10/2023	PH		
1348	CA40Z		Atypical pneumonia		2023	9999	13/10/2023	PH		
1349	CA40Z		Bronchial pneumonia		2023	9999	13/10/2023	PH		
1350	CA40Z		Bronchopneumonia		2023	9999	13/10/2023	PH		
1351	CA40Z		Bronchopulmonary pneumonia		2023	9999	13/10/2023	PH		
1352	CA40Z		Hypostatic pneumonia		2023	9999	13/10/2023	PH		
1353	CA40Z		Multilobar pneumonia		2023	9999	13/10/2023	PH		
1354	CA40Z		Pneumonia		2023	9999	13/10/2023	PH		
1355	CA40Z		Recurrent pneumonia		2023	9999	13/10/2023	ET		
1356	CA40Z&XA7L34		Basal pneumonia		2023	9999	13/10/2023	PH		
1357	CA40Z&XA7L34		Lower lobe pneumonia		2023	9999	13/10/2023	PH		
1358	CA40Z&XA7L34&XK8G		Left lower lobe pneumonia		2023	9999	13/10/2023	ET		
1359	CA40Z&XB22		CAP		2023	9999	19/12/2023	PH		
1360	CA40Z&XB22		Community acquired bronchopneumonia		2023	9999	13/10/2023	PH		
1361	CA40Z&XB22		Community acquired pneumonia		2023	9999	13/10/2023	PH		
1362	CA40Z&XB22&XK8G		Left community acquired pneumonia		2023	9999	20/12/2023	PH		
1363	CA40Z&XB22&XK9J		Bilateral community acquired pneumonia		2023	9999	13/10/2023	MF		
1364	CA40Z&XB22&XS25		Severe community acquired pneumonia		2023	9999	13/10/2023	PH		
1365	CA40Z&XB25		HAP		2023	9999	09/11/2023	PH		
1366	CA40Z&XB25		Healthcare acquired pneumonia		2023	9999	17/10/2023	PH		
1367	CA40Z&XB25		Healthcare associated pneumonia		2023	9999	13/10/2023	PH		
1368	CA40Z&XB25		Hospital acquired pneumonia		2023	9999	13/10/2023	PH		
1369	CA40Z&XK8G		Left bronchopneumonia		2023	9999	13/10/2023	PH		
1370	CA40Z&XK8G		Left pneumonia		2023	9999	05/12/2023	PH		
1371	CA40Z&XK9J		Bilateral bronchopneumonia		2023	9999	13/10/2023	PH		
1372	CA40Z&XK9J		Bilateral lobar pneumonia		2023	9999	13/10/2023	PH		
1373	CA40Z&XK9J		Bilateral lower lobe pneumonia		2023	9999	13/10/2023	PH		
1374	CA40Z&XK9J		Bilateral pneumonia		2023	9999	13/10/2023	PH		
1375	CA40Z&XK9J&XS25		Severe bilateral pneumonia		2023	9999	13/10/2023	PH		
1376	CA40Z&XK9K		Right bronchopneumonia		2023	9999	17/10/2023	PH		
1377	CA40Z&XK9K		Right lower lobe pneumonia		2023	9999	13/10/2023	ET		
1378	CA40Z&XK9K		Right pneumonia		2023	9999	13/10/2023	ET		
1379	CA40Z&XK9K		Right sided pneumonia		2023	9999	13/10/2023	PH		
1380	CA40Z&XS25		Severe bronchopneumonia		2023	9999	13/10/2023	PH		
1381	CA40Z&XS25		Severe pneumonia		2023	9999	13/10/2023	PH		
1382	CA40Z&XT5R		Acute bronchopneumonia		2023	9999	13/10/2023	PH		
1383	CA40ZXA90M2		Lobar pneumonia		2023	9999	13/10/2023	PH		
1384	CA41Z		Bronchiolitis		2023	9999	13/10/2023	PH		
1385	CA42Z		Acute bronchitis		2023	9999	13/10/2023	PH		
1386	CA42Z		Acute purulent bronchitis		2023	9999	19/12/2023	PH		
1387	CA430		Cavitating pneumonia		2023	9999	17/10/2023	PH		
1388	CA430		Necrotising pneumonia		2023	9999	13/10/2023	PH		
1389	CA432		Lung abscess		2023	9999	13/10/2023	PH		
1390	CA432		Pulmonary abscess		2023	9999	13/10/2023	PH		
1391	CA44		Empyema		2023	9999	13/10/2023	PH		
1392	CA44		Empyema lung		2023	9999	14/12/2023	PH		
1393	CA44		Empyema of the lung		2023	9999	13/10/2023	PH	14/12/2023	PH
1394	CA44		Pleural empyema		2023	9999	13/10/2023	PH		
1395	CA44&XK9K		Right empyema		2023	9999	13/10/2023	PH		
1396	CA45		Respiratory infection		2023	9999	05/12/2023	PH		
1397	CA45		Respiratory tract infection		2023	9999	13/10/2023	PH		
1398	CA4Z		Acute lower respiratory tract infection		2023	9999	13/10/2023	PH		
1399	CA4Z		Infection lower respiratory tract		2023	9999	13/10/2023	PH		
1400	CA4Z		Lower respiratory infection		2023	9999	13/10/2023	PH		
1401	CA4Z		Lower respiratory tract infection		2023	9999	13/10/2023	PH		
1402	CA4Z		LRTI		2023	9999	13/10/2023	PH		
1403	CA4Z		LRTI (Lower Respiratory Tract Infection)		2023	9999	13/10/2023	PH		
1404	CA4Z		Lung infection		2023	9999	13/10/2023	PH		
1405	CA602		Asbestosis		2023	9999	13/10/2023	PH		
1406	CA60Z		Pneumoconiosis		2023	9999	06/12/2023	MN		
1407	CA70Z		Hypersensitivity pneumonitis		2023	9999	13/10/2023	PH		
1408	CA70Z&XT8W		Chronic hypersensitivity pneumonitis		2023	9999	13/10/2023	PH		
1409	CA710		Aspiration pneumonia		2023	9999	13/10/2023	PH		
1410	CA710		Aspiration pneumonitis		2023	9999	13/10/2023	PH		
1411	CA710		Aspirational pneumonia		2023	9999	13/10/2023	PH		
1412	CA710		Recurrent aspiration pneumonia		2023	9999	13/10/2023	PH		
1413	CA7Y		Viral pneumonitis		2023	9999	17/10/2023	PH		
1414	CA7Z		Pneumonitis		2023	9999	13/10/2023	PH		
1415	CB00		Acute respiratory distress syndrome		2023	9999	13/10/2023	PH		
1416	CB00		Adult respiratory distress syndrome		2023	9999	13/10/2023	PH		
1417	CB00		ARDS		2023	9999	13/10/2023	PH		
1418	CB01		Cardiogenic pulmonary oedema		2023	9999	13/10/2023	PH		
1419	CB01		Pulmonary oedema		2023	9999	13/10/2023	PH		
1420	CB01&XS25		Severe pulmonary oedema		2023	9999	13/10/2023	PH		
1421	CB01&XT5R		Acute pulmonary oedema		2023	9999	19/10/2023	PH		
1422	CB030		Acute interstitial pneumonitis		2023	9999	21/11/2023	PH		
1423	CB032		Cryptogenic organising pneumonitis		2023	9999	13/10/2023	PH		
1424	CB034		Combined pulmonary fibrosis		2023	9999	13/10/2023	MF		
1425	CB034		Cryptogenic fibrosing alveolitis		2023	9999	09/11/2023	PH		
1426	CB034		Fibrosing alveolitis		2023	9999	13/10/2023	PH		
1427	CB034		Fibrosis lung		2023	9999	14/12/2023	PH		
1428	CB034		Fibrosis of lung		2023	9999	30/11/2023	PH	14/12/2023	PH
1429	CB034		Interstitial fibrosis		2023	9999	13/10/2023	PH		
1430	CB034		Interstitial lung fibrosis		2023	9999	13/10/2023	PH		
1431	CB034		Interstitial pulmonary fibrosis		2023	9999	13/10/2023	MF		
1432	CB034		Lung fibrosis		2023	9999	13/10/2023	PH		
1433	CB034		Pulmonary fibrosis		2023	9999	13/10/2023	PH		
1434	CB034&XB5F		Idiopathic fibrosing alveolitis		2023	9999	13/10/2023	PH		
1435	CB034&XB5F		Idiopathic lung fibrosis		2023	9999	13/10/2023	PH		
1436	CB034&XB5F		Idiopathic pulmonary fibrosis		2023	9999	13/10/2023	PH		
1437	CB034&XS25		Advanced pulmonary fibrosis		2023	9999	13/10/2023	PH		
1438	CB034&XS25		End stage pulmonary fibrosis		2023	9999	13/10/2023	PH		
1439	CB034&XS25		Severe pulmonary fibrosis		2023	9999	13/10/2023	PH		
1440	CB034&XS25&XB5F		End stage idiopathic pulmonary fibrosis		2023	9999	13/10/2023	PH		
1441	CB03Y		Nonspecific interstitial pneumonia		2023	9999	13/10/2023	PH		
1442	CB03Z		Interstitial pneumonia		2023	9999	13/10/2023	PH		
1443	CB03Z		Interstitial pneumonitis		2023	9999	13/10/2023	PH		
1444	CB03Z		Usual interstitial pneumonia		2023	9999	13/10/2023	MF		
1445	CB041		Congenital chylothorax		2023	9999	13/10/2023	PH		
1446	CB050		Diffuse alveolar damage		2023	9999	13/10/2023	PH		
1447	CB0Y		Infective exacerbation interstitial lung disease		2023	9999	14/12/2023	PH		
1448	CB0Y		Infective exacerbation of interstitial lung disease		2023	9999	13/10/2023	ET	14/12/2023	PH
1449	CB0Z		Advanced interstitial lung disease		2023	9999	13/10/2023	PH		
1450	CB0Z		End stage interstitial lung disease		2023	9999	13/10/2023	PH		
1451	CB0Z		Interstitial lung disease		2023	9999	13/10/2023	PH		
1452	CB0Z&XB5F		Idiopathic interstitial lung disease		2023	9999	13/10/2023	MF		
1453	CB20		Pleural plaques		2023	9999	13/10/2023	PH		
1454	CB210		Tension pneumothorax		2023	9999	13/10/2023	PH		
1455	CB211		Spontaneous pneumothorax		2023	9999	13/10/2023	PH		
1456	CB21Z		Pneumothorax		2023	9999	13/10/2023	PH		
1457	CB21Z&XK9K		Right pneumothorax		2023	9999	13/10/2023	PH		
1458	CB22Y		Mediastinitis		2023	9999	13/10/2023	PH		
1459	CB24		Chylothorax		2023	9999	13/10/2023	PH		
1460	CB25		Pleural fibrosis		2023	9999	17/10/2023	PH		
1461	CB26		Haemothorax		2023	9999	13/10/2023	PH		
1462	CB26&XK8G		Left haemothorax		2023	9999	13/10/2023	PH		
1463	CB27		Pleural effusion		2023	9999	13/10/2023	PH		
1464	CB27		Pleural effusions		2023	9999	13/10/2023	PH		
